Código Ámbito,Ámbito,Código área (M49),Área,Código indicador,Indicador,Código de sexo,Sexo,Código año,Año,Código Elemento,Elemento,Código fuente,Fuente,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2010","2010","6199","Valor","3023","Labour force survey","1000 No.","1007.23","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2011","2011","6199","Valor","3023","Labour force survey","1000 No.","958.08","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2012","2012","6199","Valor","3023","Labour force survey","1000 No.","908.18","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2013","2013","6199","Valor","3023","Labour force survey","1000 No.","940.89","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2014","2014","6199","Valor","3023","Labour force survey","1000 No.","922.33","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2015","2015","6199","Valor","3023","Labour force survey","1000 No.","907.69","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2016","2016","6199","Valor","3023","Labour force survey","1000 No.","868.12","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2017","2017","6199","Valor","3023","Labour force survey","1000 No.","721","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2018","2018","6199","Valor","3023","Labour force survey","1000 No.","725.76","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2019","2019","6199","Valor","3023","Labour force survey","1000 No.","638.76","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2020","2020","6199","Valor","3023","Labour force survey","1000 No.","669.73","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2021","2021","6199","Valor","3023","Labour force survey","1000 No.","696.81","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2010","2010","6199","Valor","3023","Labour force survey","1000 No.","48.37","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2011","2011","6199","Valor","3023","Labour force survey","1000 No.","43.72","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2012","2012","6199","Valor","3023","Labour force survey","1000 No.","39.44","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2013","2013","6199","Valor","3023","Labour force survey","1000 No.","27.7","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2014","2014","6199","Valor","3023","Labour force survey","1000 No.","27.32","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2015","2015","6199","Valor","3023","Labour force survey","1000 No.","39.9","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2016","2016","6199","Valor","3023","Labour force survey","1000 No.","42.97","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2017","2017","6199","Valor","3023","Labour force survey","1000 No.","33.87","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2018","2018","6199","Valor","3023","Labour force survey","1000 No.","41.9","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2019","2019","6199","Valor","3023","Labour force survey","1000 No.","73.19","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2020","2020","6199","Valor","3023","Labour force survey","1000 No.","60.02","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2021","2021","6199","Valor","3023","Labour force survey","1000 No.","84.69","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2010","2010","6199","Valor","3023","Labour force survey","1000 No.","498.86","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2011","2011","6199","Valor","3023","Labour force survey","1000 No.","507.93","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2012","2012","6199","Valor","3023","Labour force survey","1000 No.","508.95","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2013","2013","6199","Valor","3023","Labour force survey","1000 No.","597.69","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2014","2014","6199","Valor","3023","Labour force survey","1000 No.","586.85","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2015","2015","6199","Valor","3023","Labour force survey","1000 No.","520.56","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2016","2016","6199","Valor","3023","Labour force survey","1000 No.","472.21","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2017","2017","6199","Valor","3023","Labour force survey","1000 No.","377.88","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2018","2018","6199","Valor","3023","Labour force survey","1000 No.","389.23","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2019","2019","6199","Valor","3023","Labour force survey","1000 No.","370.01","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2020","2020","6199","Valor","3023","Labour force survey","1000 No.","368.1","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2021","2021","6199","Valor","3023","Labour force survey","1000 No.","380.4","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21110","Employment in agriculture, forestry and fishing by status of employment, workers not classified","1","Total","2010","2010","6199","Valor","3023","Labour force survey","1000 No.","460","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21110","Employment in agriculture, forestry and fishing by status of employment, workers not classified","1","Total","2011","2011","6199","Valor","3023","Labour force survey","1000 No.","406.44","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21110","Employment in agriculture, forestry and fishing by status of employment, workers not classified","1","Total","2012","2012","6199","Valor","3023","Labour force survey","1000 No.","359.79","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21110","Employment in agriculture, forestry and fishing by status of employment, workers not classified","1","Total","2013","2013","6199","Valor","3023","Labour force survey","1000 No.","315.49","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21110","Employment in agriculture, forestry and fishing by status of employment, workers not classified","1","Total","2014","2014","6199","Valor","3023","Labour force survey","1000 No.","308.15","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21110","Employment in agriculture, forestry and fishing by status of employment, workers not classified","1","Total","2015","2015","6199","Valor","3023","Labour force survey","1000 No.","347.23","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21110","Employment in agriculture, forestry and fishing by status of employment, workers not classified","1","Total","2016","2016","6199","Valor","3023","Labour force survey","1000 No.","352.94","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21110","Employment in agriculture, forestry and fishing by status of employment, workers not classified","1","Total","2017","2017","6199","Valor","3023","Labour force survey","1000 No.","309.24","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21110","Employment in agriculture, forestry and fishing by status of employment, workers not classified","1","Total","2018","2018","6199","Valor","3023","Labour force survey","1000 No.","294.62","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21110","Employment in agriculture, forestry and fishing by status of employment, workers not classified","1","Total","2019","2019","6199","Valor","3023","Labour force survey","1000 No.","195.56","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21110","Employment in agriculture, forestry and fishing by status of employment, workers not classified","1","Total","2020","2020","6199","Valor","3023","Labour force survey","1000 No.","241.6","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","417","Kirguistán","21110","Employment in agriculture, forestry and fishing by status of employment, workers not classified","1","Total","2021","2021","6199","Valor","3023","Labour force survey","1000 No.","231.72","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","296","Kiribati","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2019","2019","6199","Valor","3021","Household income and expenditure survey","1000 No.","4.34","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","296","Kiribati","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2019","2019","6199","Valor","3021","Household income and expenditure survey","1000 No.","1.75","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","296","Kiribati","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2019","2019","6199","Valor","3021","Household income and expenditure survey","1000 No.","2.13","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","296","Kiribati","21110","Employment in agriculture, forestry and fishing by status of employment, workers not classified","1","Total","2019","2019","6199","Valor","3021","Household income and expenditure survey","1000 No.","0.46","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","296","Kiribati","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2015","2015","6199","Valor","3035","Population census","1000 No.","6.8","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","296","Kiribati","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2020","2020","6199","Valor","3035","Population census","1000 No.","7.75","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","296","Kiribati","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2015","2015","6199","Valor","3035","Population census","1000 No.","0.57","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","296","Kiribati","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2020","2020","6199","Valor","3035","Population census","1000 No.","0.95","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","296","Kiribati","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2015","2015","6199","Valor","3035","Population census","1000 No.","6.23","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","296","Kiribati","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2020","2020","6199","Valor","3035","Population census","1000 No.","6.8","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","426","Lesotho","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2019","2019","6199","Valor","3023","Labour force survey","1000 No.","192.55","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old"
"OEA","Indicadores de empleo: Agricultura","426","Lesotho","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2019","2019","6199","Valor","3023","Labour force survey","1000 No.","44.32","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old"
"OEA","Indicadores de empleo: Agricultura","426","Lesotho","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2019","2019","6199","Valor","3023","Labour force survey","1000 No.","148.03","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2008","2008","6199","Valor","3023","Labour force survey","1000 No.","83.91","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2009","2009","6199","Valor","3023","Labour force survey","1000 No.","79.48","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2010","2010","6199","Valor","3023","Labour force survey","1000 No.","73.26","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2011","2011","6199","Valor","3023","Labour force survey","1000 No.","76.61","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2012","2012","6199","Valor","3023","Labour force survey","1000 No.","73.28","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2013","2013","6199","Valor","3023","Labour force survey","1000 No.","71.94","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2014","2014","6199","Valor","3023","Labour force survey","1000 No.","66.35","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2015","2015","6199","Valor","3023","Labour force survey","1000 No.","71.11","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2016","2016","6199","Valor","3023","Labour force survey","1000 No.","68.67","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2017","2017","6199","Valor","3023","Labour force survey","1000 No.","61.42","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2018","2018","6199","Valor","3023","Labour force survey","1000 No.","63.28","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2019","2019","6199","Valor","3023","Labour force survey","1000 No.","66.26","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2020","2020","6199","Valor","3023","Labour force survey","1000 No.","64.34","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2021","2021","6199","Valor","3023","Labour force survey","1000 No.","58.87","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2008","2008","6199","Valor","3023","Labour force survey","1000 No.","39.44","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2009","2009","6199","Valor","3023","Labour force survey","1000 No.","37.07","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2010","2010","6199","Valor","3023","Labour force survey","1000 No.","35.63","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2011","2011","6199","Valor","3023","Labour force survey","1000 No.","38.88","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2012","2012","6199","Valor","3023","Labour force survey","1000 No.","37.84","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2013","2013","6199","Valor","3023","Labour force survey","1000 No.","38.53","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2014","2014","6199","Valor","3023","Labour force survey","1000 No.","34.31","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2015","2015","6199","Valor","3023","Labour force survey","1000 No.","35.09","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2016","2016","6199","Valor","3023","Labour force survey","1000 No.","33.95","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2017","2017","6199","Valor","3023","Labour force survey","1000 No.","32.38","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2018","2018","6199","Valor","3023","Labour force survey","1000 No.","35.21","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2019","2019","6199","Valor","3023","Labour force survey","1000 No.","40.59","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2020","2020","6199","Valor","3023","Labour force survey","1000 No.","36.52","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2021","2021","6199","Valor","3023","Labour force survey","1000 No.","31.9","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2008","2008","6199","Valor","3023","Labour force survey","1000 No.","44.48","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2009","2009","6199","Valor","3023","Labour force survey","1000 No.","42.41","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2010","2010","6199","Valor","3023","Labour force survey","1000 No.","37.63","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2011","2011","6199","Valor","3023","Labour force survey","1000 No.","37.74","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2012","2012","6199","Valor","3023","Labour force survey","1000 No.","35.45","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2013","2013","6199","Valor","3023","Labour force survey","1000 No.","33.36","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2014","2014","6199","Valor","3023","Labour force survey","1000 No.","31.96","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2015","2015","6199","Valor","3023","Labour force survey","1000 No.","36.02","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2016","2016","6199","Valor","3023","Labour force survey","1000 No.","34.71","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2017","2017","6199","Valor","3023","Labour force survey","1000 No.","29.04","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2018","2018","6199","Valor","3023","Labour force survey","1000 No.","28.07","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2019","2019","6199","Valor","3023","Labour force survey","1000 No.","25.66","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2020","2020","6199","Valor","3023","Labour force survey","1000 No.","27.82","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","428","Letonia","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2021","2021","6199","Valor","3023","Labour force survey","1000 No.","26.94","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: Eurostat special tabulation"
